type,seed,year,month,yday,hour,par,wspeed,temp,do_eq,sch_conv,do,T_S,D_M
fixed_all,3,2012,6,173,21,396.5942208445612,3.8,12.864999999999998,9715.066463496085,0.3937376337560453,11847.319398907006,1,11
fixed_all,3,2012,6,173,22,334.3221839013876,0.9,12.87,9713.805791008106,0.393688358375874,11888.81951596452,1,11
fixed_all,3,2012,6,173,23,185.83208398269383,1.9,12.855,9717.588586324873,0.3938362252004322,11988.944556515782,1,11
fixed_all,3,2012,6,173,24,91.23260698725026,2.7,12.83,9723.898434178614,0.3940829413308039,11964.99859429142,1,11
fixed_all,3,2012,6,174,1,39.86095524842367,2.2,12.78,9736.537620564966,0.3945773933170702,11967.147462517725,1,12
fixed_all,3,2012,6,174,2,17.078619558294193,0.3,12.76,9741.600584255297,0.39477555555492666,11932.902892540498,1,12
fixed_all,3,2012,6,174,3,10.083876442747458,3.6,12.73,9749.202853835948,0.39507320844341204,11918.386772295054,1,12
fixed_all,3,2012,6,174,4,16.385184316903974,1.3,12.69,9759.35384216687,0.3954708448381283,11927.300936362748,1,12
fixed_all,3,2012,6,174,5,29.98283978188064,2,12.655000000000001,9768.249697851168,0.39581949624567075,11851.71848351395,1,12
fixed_all,3,2012,6,174,6,112.19459625841141,1.1,12.629999999999999,9774.611746770011,0.3960689449900246,11781.576523779107,1,12
fixed_all,3,2012,6,174,7,157.25372238320256,1.3,12.635000000000002,9773.338812039869,0.3960190277417766,11798.838124959908,1,12
fixed_all,3,2012,6,174,8,376.0920531088048,3,12.655000000000001,9768.249697851168,0.39581949624567075,11795.915729453594,1,12
fixed_all,3,2012,6,174,9,424.9262668332593,3.8,12.715,9753.0075136245,0.3952222194236552,11823.165617328388,1,12
fixed_all,3,2012,6,174,10,475.18393467292907,2.6,12.79,9734.007701817052,0.3944783940033468,11847.940507250309,1,12
fixed_all,3,2012,6,174,11,613.7273814058018,1.8,12.89,9708.765692243374,0.39349139237083286,11737.731568483568,1,12
fixed_all,3,2012,6,174,12,633.7464163832518,1.1,12.975,9687.391432639908,0.39265670032295463,11803.548832280494,1,12
fixed_all,3,2012,6,174,13,575.1016097758273,0.8,13.035,9672.348581446648,0.3920698505685595,11871.986138518123,1,12
fixed_all,3,2012,6,174,14,489.01310389026213,3.4,13.08,9661.090723339945,0.39163098164198884,11932.488980917618,1,12
fixed_all,3,2012,6,174,15,666.6708325365772,3.7,13.145,9644.866000903898,0.3909989724873956,11816.018291630815,1,12
fixed_all,3,2012,6,174,16,629.7657625249121,4,13.29,9608.827658166105,0.3895972084559807,11826.236529705879,1,12
fixed_all,3,2012,6,174,17,783.5221845391102,5.9,13.39,9584.097856407634,0.38863695220861344,11811.331513538744,1,12
fixed_all,3,2012,6,174,18,788.4000244671018,4.4,13.58,9537.388423306502,0.3868269024296749,11865.443780046493,1,12
fixed_all,3,2012,6,174,19,452.93708259937836,4.6,13.615,9528.823437959309,0.3864955216998196,11796.510307629755,1,12
fixed_all,3,2012,6,174,20,330.4879925674081,3.3,13.65,9520.270647808682,0.38616477515042613,11757.733891481454,1,12
fixed_all,3,2012,6,174,21,97.43232819251894,2.4,13.66,9517.829230174379,0.38607039242475416,11798.322926856694,1,12
fixed_all,3,2012,6,174,22,186.658688604929,1.8,13.67,9515.388805637742,0.385976061323723,11766.895808289593,1,12
fixed_all,3,2012,6,174,23,154.138888310835,2.9,13.655000000000001,9519.049814820597,0.386117577332496,11811.091119701838,1,12
fixed_all,3,2012,6,174,24,65.06797701305315,2.9,13.635000000000002,9523.934637497814,0.3863064461056463,11843.567658907945,1,12
fixed_all,3,2012,6,175,1,14.76358429829108,2.2,13.6,9532.49265132458,0.38663746427709755,11830.095626562852,1,13
fixed_all,3,2012,6,175,2,1.6616676601403684,2.6,13.565000000000001,9541.062870281907,0.38696911722276445,11650.533776255545,1,13
fixed_all,3,2012,6,175,3,1.9855745379350962,1.4,13.52,9552.099694664039,0.38739646311523335,11546.602978777168,1,13
fixed_all,3,2012,6,175,4,8.627029948402523,2.4,13.475000000000001,9563.15678272528,0.38782486357650997,11483.282355041363,1,13
fixed_all,3,2012,6,175,5,43.08870280863733,2.4,13.43,9574.234184076697,0.3882543215682998,11417.871208136321,1,13
fixed_all,3,2012,6,175,6,114.96585554286185,0.9,13.39,9584.097856407634,0.38863695220861344,11368.953487415749,1,13
fixed_all,3,2012,6,175,7,226.83278444491503,1.2,13.395,9582.864016285088,0.38858907748315874,11442.413752384207,1,13
fixed_all,3,2012,6,175,8,314.2140427369506,1.2,13.42,9576.698592418732,0.3883499005913388,11479.908473613135,1,13
fixed_all,3,2012,6,175,9,438.8496674729044,1,13.455,9568.077561447237,0.3880156030594564,11398.038204358583,1,13
fixed_all,3,2012,6,175,10,562.0064870577297,1.3,13.515,9553.3272584224,0.3874440110349055,11509.31162685673,1,13
fixed_all,3,2012,6,175,11,642.5513575190007,1,13.594999999999999,9533.716220524562,0.38668480437328,11601.078341548307,1,13
fixed_all,3,2012,6,175,12,720.8390945632281,2,13.675,9514.168965612611,0.38592891512238003,11844.195031480143,1,13
fixed_all,3,2012,6,175,13,816.595202886306,2.3,13.77,9491.039062321766,0.3850355825901137,11890.97876929536,1,13
fixed_all,3,2012,6,175,14,853.4061323360495,2.3,13.86,9469.208713696771,0.3841935363447303,11992.842996865222,1,13
fixed_all,3,2012,6,175,15,871.0871090194402,3.4,13.945,9448.664234242398,0.3834020627587831,12054.225870002238,1,13
fixed_all,3,2012,6,175,16,816.6381948422642,6.4,14.515,9312.705010486647,0.3781882534347788,12066.748471057323,1,13
fixed_all,3,2012,6,175,17,484.6307812466705,5.1,14.48,9320.96363057398,0.3785037597326593,12154.009371084374,1,13
fixed_all,3,2012,6,175,18,754.5497680219601,4,14.575,9298.574389422552,0.37764877937650326,12254.410082228931,1,13
fixed_all,3,2012,6,175,19,574.3701310479972,6.4,14.645,9282.131664072302,0.3770216106249431,12346.734934007462,1,13
fixed_all,3,2012,6,175,20,449.9842986961169,6,14.735,9261.058792237196,0.37621874392932003,12418.478520670495,1,13
fixed_all,3,2012,6,175,21,404.2489149944466,6.3,14.765,9254.051387818947,0.3759519915117261,12474.113697350835,1,13
fixed_all,3,2012,6,175,22,173.6698584296181,6,14.74,9259.890306171383,0.37617425505122526,12455.724530291363,1,13
fixed_all,3,2012,6,175,23,74.31729895274975,4,14.675,9275.09891675134,0.3767535526658528,12467.50560757864,1,13
fixed_all,3,2012,6,175,24,26.126266807877197,4.5,14.615,9289.17288629693,0.3772901054071142,12391.613448701873,1,13
fixed_all,3,2012,6,176,1,14.838901888978318,5,14.530000000000001,9309.169159137307,0.3780532200280299,12301.18823995295,1,14
fixed_all,3,2012,6,176,2,6.390888909044226,3.7,14.455,9326.86976902022,0.37872948910668874,12162.977623995244,1,14
fixed_all,3,2012,6,176,3,4.068774906782611,0.6,14.395,9341.068775453747,0.37927249303821065,12093.609320075311,1,14
fixed_all,3,2012,6,176,4,7.540341897123953,4,14.370000000000001,9346.995162362147,0.37949926814331997,11994.908517737005,1,14
fixed_all,3,2012,6,176,5,16.210767931660726,3,14.315000000000001,9360.05425019871,0.3799992604366072,11885.901840816128,1,14
fixed_all,3,2012,6,176,6,55.94006616379817,2.3,14.274999999999999,9369.569975848717,0.3803638323799434,11984.606973914686,1,14
fixed_all,3,2012,6,176,7,140.52481147853595,0.9,14.25,9375.525107172938,0.3805920933353472,11907.86767259946,1,14
fixed_all,3,2012,6,176,8,230.8528162221807,1.9,14.25,9375.525107172938,0.3805920933353472,11897.409077357528,1,14
fixed_all,3,2012,6,176,9,265.8469897424042,2.6,14.27,9370.760521553053,0.3804094597174657,12024.691634703366,1,14
fixed_all,3,2012,6,176,10,363.25617365623583,2.7,14.305,9362.431742519266,0.380090329017418,12133.020837694248,1,14
fixed_all,3,2012,6,176,11,426.26050158325455,3,14.36,9349.367389141495,0.37959006457485456,12198.845103945867,1,14
fixed_all,3,2012,6,176,12,383.5984406813827,3.8,14.405000000000001,9338.699891356277,0.37918186930440917,12241.078376684303,1,14
fixed_all,3,2012,6,176,13,570.4757669715874,4.4,14.465,9324.506600592931,0.3786391605453338,12337.090706393055,1,14
fixed_all,3,2012,6,176,14,526.3271500940796,2.7,14.515,9312.705010486647,0.3781882534347788,12421.089958273315,1,14
fixed_all,3,2012,6,176,15,266.5007956970271,4.8,14.53,9309.169159137307,0.3780532200280299,12460.267608054817,1,14
fixed_all,3,2012,6,176,16,144.55799648866264,4.6,14.524999999999999,9310.347539294671,0.37809821893659545,12510.323905443174,1,14
fixed_all,3,2012,6,176,17,141.68027287718328,2.2,14.495000000000001,9317.422798167845,0.37836846926284856,12486.605249545075,1,14
fixed_all,3,2012,6,176,18,132.0396755144557,3.6,14.504999999999999,9315.063429941081,0.378278336866622,12494.121450194922,1,14
fixed_all,3,2012,6,176,19,213.2856249388929,3.5,14.51,9313.884101649135,0.3782332890320731,12430.10320531412,1,14
fixed_all,3,2012,6,176,20,82.62663636728581,3.5,14.45,9328.051709950916,0.3787746718047911,12362.55237726539,1,14
fixed_all,3,2012,6,176,21,81.15626533945392,2.5,14.36,9349.367389141495,0.37959006457485456,12290.252166861908,1,14
fixed_all,3,2012,6,176,22,50.082974272864824,3.2,14.315000000000001,9360.05425019871,0.3799992604366072,12299.653437323406,1,14
fixed_all,3,2012,6,176,23,34.02252104605491,2.8,14.325,9357.677716410657,0.3799082414073287,12264.531812445626,1,14
fixed_all,3,2012,6,176,24,20.610110347779354,4.8,14.3,9363.620848291095,0.38013588189936004,12313.495386856028,1,14
fixed_all,3,2012,6,177,1,7.19305792525957,3.3,14.225000000000001,9381.48625036557,0.38082066525253483,12016.901223602848,1,15
fixed_all,3,2012,6,177,2,6.3091574718140215,1.8,14.14,9401.799215355682,0.38160014233654466,11968.815113195302,1,15
fixed_all,3,2012,6,177,3,5.065580716812637,2.5,14.149999999999999,9399.405832364082,0.3815082516548478,12008.678764943252,1,15
fixed_all,3,2012,6,177,4,9.210906088817273,3.3,14.1,9411.382428819883,0.3819682063575237,11993.703479490547,1,15
fixed_all,3,2012,6,177,5,24.912639224443303,2.7,14.09,9413.780655177372,0.3820603478434084,11913.552415692322,1,15
fixed_all,3,2012,6,177,6,36.453318787583356,1.6,14.085,9414.980132164703,0.3821064374300666,11929.794449560377,1,15
fixed_all,3,2012,6,177,7,55.26342555367841,1.8,14.07,9418.580019148238,0.382244781612122,11893.699427048707,1,15
fixed_all,3,2012,6,177,8,105.77585683299314,1.1,14.06,9420.981157810515,0.3823370739579291,11865.395317567694,1,15
fixed_all,3,2012,6,177,9,88.6362313008924,1.5,14.015,9431.7983156328,0.38275301304637943,11837.562789201325,1,15
fixed_all,3,2012,6,177,10,208.32020409444877,1.8,14.045,9424.58468812831,0.382475606892084,11779.423590895709,1,15
fixed_all,3,2012,6,177,11,227.54404896988402,1.9,14.055,9422.182091540928,0.3823832390099804,11949.292233932716,1,15
fixed_all,3,2012,6,177,12,425.0698815160105,2.7,14.09,9413.780655177372,0.3820603478434084,11984.484023789792,1,15
fixed_all,3,2012,6,177,13,841.1753713999907,0.9,14.16,9397.013416477828,0.3814164110397953,12132.588230300204,1,15
fixed_all,3,2012,6,177,14,629.6902271531997,2.2,14.205,9386.259498917185,0.3810037470064521,12004.475167520219,1,15
fixed_all,3,2012,6,177,15,446.60134331471346,1.9,14.24,9377.908842571469,0.3806834847595149,11846.870782866215,1,15
fixed_all,3,2012,6,177,16,338.0078306140039,3.1,14.274999999999999,9369.569975848717,0.3803638323799434,11913.843339548632,1,15
fixed_all,3,2012,6,177,17,288.33569176730333,2.7,14.355,9350.553861078359,0.3796354813181425,11941.107109034296,1,15
fixed_all,3,2012,6,177,18,328.31650459599666,2,14.44,9330.416305565233,0.37886507405511205,11997.786322293716,1,15
fixed_all,3,2012,6,177,19,387.2211394591138,1.2,14.5,9316.242995425839,0.37832339694226635,11987.425015237784,1,15
fixed_all,3,2012,6,177,20,448.76939861180534,1.1,14.52,9311.526156389955,0.37814323007089917,12041.610759401407,1,15
fixed_all,3,2012,6,177,21,230.09006383257554,4.8,14.535,9307.99101585438,0.3780082333413661,11850.076459948747,1,15
fixed_all,3,2012,6,177,22,250.55974588740563,3,14.485,9319.783115677665,0.37845865065420004,11912.202007700187,1,15
fixed_all,3,2012,6,177,23,145.1539194569377,2.8,14.43,9332.78185327808,0.3789555254699568,11913.680608784936,1,15
fixed_all,3,2012,6,177,24,77.27904436446944,2.3,14.379999999999999,9344.62389127758,0.3794085210926903,11921.643497635256,1,15
fixed_all,3,2012,6,178,1,27.270052309515076,1.8,14.32,9358.865863520481,0.37995374472996835,11857.69711383753,1,16
fixed_all,3,2012,6,178,2,4.315651294473932,1.2,14.26,9373.142333673171,0.38050075166505715,11832.50126355588,1,16
fixed_all,3,2012,6,178,3,2.1335273107993387,1.8,14.175,9393.426604827273,0.38127874392358696,11987.363269290965,1,16
fixed_all,3,2012,6,178,4,8.309881687832078,0.2,14.14,9401.799215355682,0.38160014233654466,11981.088681566984,1,16
fixed_all,3,2012,6,178,5,27.944168340906163,0.2,14.08,9416.179851778448,0.3821525395844477,11968.054441751448,1,16
fixed_all,3,2012,6,178,6,102.39411048673416,2.2,14.065000000000001,9419.78046703469,0.3822909214932897,11970.69848027985,1,16
fixed_all,3,2012,6,178,7,227.7155196010876,0.7,14.06,9420.981157810515,0.3823370739579291,11940.223801545158,1,16
fixed_all,3,2012,6,178,8,333.13211243632855,1.2,14.075,9417.379814084348,0.38219865431048733,11983.60421175492,1,16
fixed_all,3,2012,6,178,9,438.1804618482118,3.2,14.114999999999998,9407.786907345682,0.381830088288292,12052.052008895618,1,16
fixed_all,3,2012,6,178,10,550.386376232005,4.2,14.15,9399.405832364082,0.3815082516548478,12025.62314788951,1,16
fixed_all,3,2012,6,178,11,597.9657179406955,3.5,14.274999999999999,9369.569975848717,0.3803638323799434,12164.166684780585,1,16
fixed_all,3,2012,6,178,12,740.4669582411362,2.8,14.379999999999999,9344.62389127758,0.3794085210926903,12182.36353089452,1,16
fixed_all,3,2012,6,178,13,818.9419793650709,1.6,14.5,9316.242995425839,0.37832339694226635,12131.82520932411,1,16
fixed_all,3,2012,6,178,14,837.429840286949,5.1,14.64,9283.304612205773,0.37706632939814133,12211.596127782395,1,16
fixed_all,3,2012,6,178,15,981.028617516603,3.8,14.76,9255.2187034353,0.37599642011878437,12238.916425068104,1,16
fixed_all,3,2012,6,178,16,822.8932928098284,4.5,14.875,9228.429510306069,0.3749776023089864,12359.178076140615,1,16
fixed_all,3,2012,6,178,17,732.9906805470824,3.6,14.99,9201.76332331947,0.373965111310344,12450.668012898166,1,16
fixed_all,3,2012,6,178,18,615.4517057034839,3.2,15.09,9178.674732898136,0.3730897916928804,12483.501362536776,1,16
fixed_all,3,2012,6,178,19,546.6726122072969,4.8,15.15,9164.865743740738,0.37256686729928307,12528.780575072164,1,16
fixed_all,3,2012,6,178,20,440.33530213259996,4.5,15.165,9161.41865591143,0.37243640093584085,12675.322300034177,1,16
fixed_all,3,2012,6,178,21,212.53430812129744,4.7,15.15,9164.865743740738,0.37256686729928307,12879.231374379446,1,16
fixed_all,3,2012,6,178,22,236.96562546007962,5,15.129999999999999,9169.465068887364,0.3727409870363878,12855.165524402479,1,16
fixed_all,3,2012,6,178,23,120.94751608676958,4.2,15.055,9186.745255592146,0.3733956151676791,12842.10137236268,1,16
fixed_all,3,2012,6,178,24,35.70309279277601,3.4,14.98,9204.077258318212,0.3740529040027552,12764.042188806718,1,16
fixed_all,3,2012,6,179,1,13.517860255718993,2.8,14.93,9215.66081642452,0.37449258093603793,12761.523281069365,1,17
fixed_all,3,2012,6,179,2,5.331605386807529,3.7,14.870000000000001,9229.591694562905,0.3750217668453433,12695.133565501446,1,17
fixed_all,3,2012,6,179,3,4.771560828520094,2.9,14.8,9245.886724227908,0.3756413282504213,12625.943893082147,1,17
fixed_all,3,2012,6,179,4,7.728699451411907,1,14.74,9259.890306171383,0.37617425505122526,12532.245992815042,1,17
fixed_all,3,2012,6,179,5,18.007739438416024,1.6,14.695,9270.41512007364,0.37657508963316616,12458.015373659386,1,17
fixed_all,3,2012,6,179,6,32.65645713605526,1.6,14.675,9275.09891675134,0.3767535526658528,12323.256027400254,1,17
fixed_all,3,2012,6,179,7,81.76468796814531,2.2,14.625,9286.824869722099,0.37720055855967566,12285.35977994099,1,17
fixed_all,3,2012,6,179,8,118.8622499844157,0.9,14.585,9296.222597101896,0.37755903783608663,12167.047405646463,1,17
fixed_all,3,2012,6,179,9,159.7094730515836,2,14.59,9295.047055235264,0.37751418533745124,12222.35217533689,1,17
fixed_all,3,2012,6,179,10,197.21332161638568,1.9,14.575,9298.574389422552,0.37764877937650326,12251.82749179477,1,17
fixed_all,3,2012,6,179,11,364.58187025506425,3.1,14.61,9290.347248242819,0.3773348970642038,12260.187348889925,1,17
fixed_all,3,2012,6,179,12,509.783090948913,3.1,14.675,9275.09891675134,0.3767535526658528,12245.879758705621,1,17
fixed_all,3,2012,6,179,13,618.1424593848458,4.5,14.75,9257.55403662368,0.3760853134765919,12277.836464372236,1,17
fixed_all,3,2012,6,179,14,596.1846989382881,4.8,14.844999999999999,9235.406105902537,0.3752427690571645,12230.719424111352,1,17
fixed_all,3,2012,6,179,15,625.0529722740605,5.8,14.93,9215.66081642452,0.37449258093603793,12226.817510179812,1,17
fixed_all,3,2012,6,179,16,587.5590125104018,5.5,14.985,9202.920175239904,0.3740090017178064,12230.365402209156,1,17
fixed_all,3,2012,6,179,17,487.23840764820676,5.9,15.024999999999999,9193.671827103757,0.37365821071430705,12242.644024451321,1,17
fixed_all,3,2012,6,179,18,473.82414270576515,5.4,15.04,9190.207504196393,0.3735268596767985,12420.853501600574,1,17
fixed_all,3,2012,6,179,19,518.558643820674,5.8,15.065000000000001,9184.438241424486,0.37330817796111015,12518.636313039275,1,17
fixed_all,3,2012,6,179,20,482.2761078333927,6.5,15.07,9183.285079625683,0.3732644770865278,12597.81839215108,1,17
fixed_all,3,2012,6,179,21,351.285533066835,7,14.98,9204.077258318212,0.3740529040027552,12551.984660254204,1,17
fixed_all,3,2012,6,179,22,238.14405200746913,7.1,14.879999999999999,9227.267558574713,0.3749334497325253,12525.459438638209,1,17
fixed_all,3,2012,6,179,23,151.03465410806072,5.5,14.774999999999999,9251.71745822728,0.37586317042238215,12560.182250432077,1,17
fixed_all,3,2012,6,179,24,84.3630260764096,5,14.675,9275.09891675134,0.3767535526658528,12549.138256821154,1,17
fixed_all,3,2012,6,180,1,26.849908872674572,3.2,14.65,9280.958951352717,0.3769769039857161,12380.613401363673,1,18
fixed_all,3,2012,6,180,2,5.935230218622492,2.8,14.6,9292.696679770766,0.3774245168642109,12559.330759646358,1,18
fixed_all,3,2012,6,180,3,2.4011247157126165,1.5,14.545,9305.635439656573,0.37791829661840304,12510.768359085196,1,18
fixed_all,3,2012,6,180,4,4.257227965613794,2.4,14.47,9323.325372967136,0.3785940146743779,12443.323539230247,1,18
fixed_all,3,2012,6,180,5,13.798926528542875,2.4,14.395,9341.068775453747,0.37927249303821065,12343.00879021623,1,18
fixed_all,3,2012,6,180,6,39.57719938390464,3.1,14.379999999999999,9344.62389127758,0.3794085210926903,12218.894295694572,1,18
fixed_all,3,2012,6,180,7,67.72643449509145,2.3,14.305,9362.431742519266,0.380090329017418,12118.438049406348,1,18
fixed_all,3,2012,6,180,8,135.05430709272292,1.3,14.265,9371.951307473333,0.38045509947787204,12131.292064414283,1,18
fixed_all,3,2012,6,180,9,151.14353218321423,1.3,14.245000000000001,9376.716854602331,0.38063778282624694,12116.832299677018,1,18
fixed_all,3,2012,6,180,10,187.98274804848126,3.4,14.235,9379.101071145062,0.3807291991390511,12029.143231910455,1,18
fixed_all,3,2012,6,180,11,216.83105459800518,1.4,14.23,9380.293540388046,0.380774925968757,12030.645410900768,1,18
fixed_all,3,2012,6,180,12,226.10041362110593,2.4,14.2,9387.4534135409,0.3810495486191643,11985.567566404872,1,18
fixed_all,3,2012,6,180,13,170.7078156418156,1.9,14.19,9389.84196622641,0.38114118928102714,12066.89330464207,1,18
fixed_all,3,2012,6,180,14,265.62121610282634,1.5,14.17,9394.621967173543,0.38132462046003046,12102.884691336452,1,18
fixed_all,3,2012,6,180,15,230.18250981187737,2.4,14.175,9393.426604827273,0.38127874392358696,12042.141217967283,1,18
fixed_all,3,2012,6,180,16,259.8982444875358,2.4,14.2,9387.4534135409,0.3810495486191643,11990.316704488943,1,18
fixed_all,3,2012,6,180,17,401.50893751355403,2.5,14.22,9382.679201141802,0.3808664169942881,12086.6632619324,1,18
fixed_all,3,2012,6,180,18,391.6957896033268,4,14.265,9371.951307473333,0.38045509947787204,12198.84178028655,1,18
fixed_all,3,2012,6,180,19,468.27116065219445,4.6,14.31,9361.242876510489,0.38004478853112894,12265.384308916353,1,18
fixed_all,3,2012,6,180,20,229.57879581593073,5.8,14.335,9355.302140638702,0.3798172718985191,12255.001939132379,1,18
fixed_all,3,2012,6,180,21,149.1076692664859,5,14.3,9363.620848291095,0.38013588189936004,12339.486432263577,1,18
fixed_all,3,2012,6,180,22,207.53790328330564,3,14.25,9375.525107172938,0.3805920933353472,12304.85551128965,1,18
fixed_all,3,2012,6,180,23,64.69463904353438,4.4,14.22,9382.679201141802,0.3808664169942881,12330.284987689209,1,18
fixed_all,3,2012,6,180,24,26.616303339353273,3.4,14.15,9399.405832364082,0.3815082516548478,12179.823537077262,1,18
fixed_all,3,2012,6,181,1,13.095764322322939,3.6,14.085,9414.980132164703,0.3821064374300666,12050.708903518498,1,19
fixed_all,3,2012,6,181,2,5.280578687178012,3.1,14.04,9425.786351116554,0.3825218097300217,11887.917072106906,1,19
fixed_all,3,2012,6,181,3,5.278667223594898,4.3,13.969999999999999,9442.63520071646,0.3831699745920542,11805.408593805623,1,19
fixed_all,3,2012,6,181,4,18.151097077966895,3.9,13.9,9459.531901771627,0.38382062052750515,11909.875643543044,1,19
fixed_all,3,2012,6,181,5,41.60178465713607,3.5,13.835,9475.264700911755,0.3844270228433111,11911.480097837939,1,19
fixed_all,3,2012,6,181,6,58.103325256843554,4.4,13.795,9484.967072298863,0.3848012652728696,11848.885213982836,1,19
fixed_all,3,2012,6,181,7,90.19211991189117,2.9,13.745000000000001,9497.117222293668,0.3852702203526398,11849.859348564523,1,19
fixed_all,3,2012,6,181,8,150.82386051006185,4.1,13.684999999999999,9511.730029712979,0.385834661397914,11766.810636720165,1,19
fixed_all,3,2012,6,181,9,212.21748168516777,3.6,13.64,9522.713059079953,0.3862592095329702,11779.639840548849,1,19
fixed_all,3,2012,6,181,10,371.2650688542281,5.2,13.625,9526.378540235937,0.38640095803397007,11831.183863417835,1,19
fixed_all,3,2012,6,181,11,407.2670370206354,3.1,13.635,9523.934637497814,0.38630644610564635,11883.63739601129,1,19
fixed_all,3,2012,6,181,12,413.0469946821687,4.1,13.675,9514.168965612611,0.38592891512238003,11903.165407925615,1,19
fixed_all,3,2012,6,181,13,222.93553850719687,4.8,13.695,9509.292085565121,0.38574045921758593,12362.730226305739,1,19
fixed_all,3,2012,6,181,14,448.4911401343445,7.4,13.72,9503.20156058136,0.3855051790612905,12355.387783677625,1,19
fixed_all,3,2012,6,181,15,598.5577724704256,5,13.77,9491.039062321766,0.3850355825901137,12332.59744699276,1,19
fixed_all,3,2012,6,181,16,718.1133331369086,4.8,13.83,9476.476635879424,0.38447375842461906,12348.849126581352,1,19
fixed_all,3,2012,6,181,17,374.6736052956158,5.7,13.89,9461.949633027953,0.3839137731178182,12409.152600464862,1,19
fixed_all,3,2012,6,181,18,344.2264675632759,5.7,13.905000000000001,9458.323403775918,0.3837740633054452,12389.035201215076,1,19
fixed_all,3,2012,6,181,19,557.1543723935187,4.6,13.955,9446.251887884562,0.38330918948483556,12354.995627995635,1,19
fixed_all,3,2012,6,181,20,301.22444283911955,5.6,14.01,9433.001438911428,0.3827992915626187,12449.818246862844,1,19
fixed_all,3,2012,6,181,21,204.4957702631227,5,13.93,9452.28458747168,0.38354146776713915,12464.373877470916,1,19
fixed_all,3,2012,6,181,22,114.91510264593953,3.2,13.885,9463.15886642135,0.38396036849402493,12624.921304747431,1,19
fixed_all,3,2012,6,181,23,134.18261807856,4,13.815000000000001,9480.113917030108,0.3846140418035444,12609.587209941701,1,19
fixed_all,3,2012,6,181,24,90.70155029045428,2.9,13.719999999999999,9503.20156058136,0.3855051790612905,12577.747055150327,1,19
fixed_all,3,2012,6,182,1,22.911720528352244,3.6,13.629999999999999,9525.156464527492,0.386353695604635,12485.287332181651,1,20
fixed_all,3,2012,6,182,2,6.401274788349046,1.9,13.575,9538.612989519988,0.38687429438456716,12404.636768137309,1,20
fixed_all,3,2012,6,182,3,4.225432257915001,2.2,13.530000000000001,9549.645317585302,0.3873014063299143,12324.040269035277,1,20
fixed_all,3,2012,6,182,4,8.587491320009118,0.7,13.465,9565.616670250858,0.3879202071898581,12193.245500152938,1,20
fixed_all,3,2012,6,182,5,13.86066564037664,1.5,13.434999999999999,9573.002357033196,0.3882065516976827,12135.654457102914,1,20
fixed_all,3,2012,6,182,6,32.50047931212536,2.7,13.425,9575.466262516058,0.38830210453149266,12029.690196356081,1,20
fixed_all,3,2012,6,182,7,45.39152629330599,2.1,13.379999999999999,9586.566292550458,0.38873274103928723,11925.399605124345,1,20
fixed_all,3,2012,6,182,8,96.03935988031907,2.4,13.335,9597.686741081105,0.38916444135299655,11859.514429549725,1,20
fixed_all,3,2012,6,182,9,163.93995211658986,1.8,13.305,9605.111741758228,0.3894528340384017,11882.040707010461,1,20
fixed_all,3,2012,6,182,10,233.6145080806792,3.5,13.32,9601.398103349638,0.3893085783743239,12142.977517564123,1,20
fixed_all,3,2012,6,182,11,236.84230178137338,4.4,13.325,9600.160729780704,0.389260519523487,12182.715054912025,1,20
fixed_all,3,2012,6,182,12,314.2155631843208,3.7,13.35,9593.977653095584,0.38902042286375393,12246.696439512885,1,20
fixed_all,3,2012,6,182,13,285.44076968641934,4.4,13.375,9587.800888707823,0.3887806551526795,12201.568263723024,1,20
fixed_all,3,2012,6,182,14,255.5411983130214,4,13.370000000000001,9589.03573701367,0.3888285824035593,12225.700192882607,1,20
fixed_all,3,2012,6,182,15,350.5588075835851,5.9,13.405000000000001,9580.397091594643,0.3884933673915887,12338.707309664003,1,20
fixed_all,3,2012,6,182,16,698.1385941258548,3.3,13.46,9566.846990356105,0.38796789859059105,12450.341866026842,1,20
fixed_all,3,2012,6,182,17,794.7022302615621,3.2,13.504999999999999,9555.783136717244,0.3875391459485672,12464.837327658403,1,20
fixed_all,3,2012,6,182,18,707.5601990448735,4,13.55,9544.739563279076,0.3871114488618086,12557.12177480118,1,20
fixed_all,3,2012,6,182,19,656.100593527081,3.6,13.61,9530.046260109524,0.386542822944407,12605.161157785218,1,20
fixed_all,3,2012,6,182,20,477.79031588559394,2,13.64,9522.713059079953,0.3862592095329702,12690.155159600814,1,20
fixed_all,3,2012,6,182,21,370.95709940870614,3.3,13.645,9521.491729206238,0.38621198588257405,12763.96041357875,1,20
fixed_all,3,2012,6,182,22,259.65017051079536,4.5,13.585,9536.16410644786,0.38677952344552574,12702.333553762417,1,20
fixed_all,3,2012,6,182,23,155.55567673084187,2.5,13.469999999999999,9564.386601063508,0.38787252885318746,12760.692659646324,1,20
fixed_all,3,2012,6,182,24,72.51719748036541,1.8,13.33,9598.923609047853,0.3892124738510775,12716.00223808714,1,20
fixed_all,3,2012,7,186,1,16.080106520080573,2.7,15.024999999999999,9193.671827103757,0.37365821071430705,11699.81171838265,2,21
fixed_all,3,2012,7,186,2,1.799133285978673,2.1,14.955,9209.866143247928,0.37427259372052535,11579.552129866444,2,21
fixed_all,3,2012,7,186,3,0.47575555942563125,2.4,14.91,9220.300727718903,0.37466878522121566,11633.05172537244,2,21
